filepath,testclass,testname,assertion_type,line_number,assert_string
tensor2tensor/tensor2tensor/data_generators/text_encoder_test.py,SubwordTextEncoderTest,test_long_tokens,assert_true,209,self.assertTrue(alphabet.issubset(encoder._alphabet))
tensor2tensor/tensor2tensor/data_generators/translate_ende_test.py,TranslateEndeTest,test_source_data_files,assert_greater,52,"self.assertGreater(len(wmt_8k_eval_files), 0)"
tensor2tensor/tensor2tensor/data_generators/translate_ende_test.py,TranslateEndeTest,test_source_data_files,assert_greater,57,"self.assertGreater(len(wmt_8k_train_files), 0)"
tensor2tensor/tensor2tensor/data_generators/text_problems_test.py,TextProblems,testText2TextTmpDir,assert_true,171,self.assertTrue(tf.gfile.Exists(vocab_file))
tensor2tensor/tensor2tensor/data_generators/text_problems_test.py,TextProblems,testText2TextTmpDir,assert_true,172,self.assertTrue(tf.gfile.Exists(train_file))
tensor2tensor/tensor2tensor/data_generators/text_problems_test.py,TextProblems,testText2TextTmpDir,assert_true,173,self.assertTrue(tf.gfile.Exists(eval_file))
tensor2tensor/tensor2tensor/data_generators/text_problems_test.py,TextProblems,testText2TextTmpDir,assert_true,188,self.assertTrue(exhausted)
tensor2tensor/tensor2tensor/data_generators/text_problems_test.py,TextProblems,testText2TextTmpDir,assert_true,198,self.assertTrue(encoder.decode(inputs_encoded) in self.inputs)
tensor2tensor/tensor2tensor/data_generators/text_problems_test.py,TextProblems,testText2TextTmpDir,assert_true,201,self.assertTrue(encoder.decode(targets_encoded) in self.targets)
tensor2tensor/tensor2tensor/data_generators/text_problems_test.py,DistributedText2TextProblemsTest,testVocabularyIsAllTrain,assert_true,407,"self.assertTrue('train_' in text, 'train is not in %s' % text)"
tensor2tensor/tensor2tensor/data_generators/generator_utils_test.py,GeneratorUtilsTest,test_generator,assert_true,107,self.assertTrue(tf.gfile.Exists(tmp_file_path + '-train-00000-of-00001'))
tensor2tensor/tensor2tensor/data_generators/generator_utils_test.py,GeneratorUtilsTest,testGetOrGenerateTxtVocab,assert_true,171,"self.assertTrue(tf.gfile.Exists(os.path.join(data_dir, 'test.voc')))"
tensor2tensor/tensor2tensor/data_generators/generator_utils_test.py,GeneratorUtilsTest,testGetOrGenerateTxtVocab,assert_true,180,"self.assertTrue(tf.gfile.Exists(os.path.join(data_dir, 'test.voc')))"
tensor2tensor/tensor2tensor/data_generators/problem_test.py,ProblemTest,testNoShuffleDeterministic,assert_true,70,"self.assertTrue(assert_tensors_equal(sess, tensor1, tensor2, 20))"
tensor2tensor/tensor2tensor/data_generators/problem_test.py,ProblemTest,testNoShufflePreprocess,assert_true,87,"self.assertTrue(assert_tensors_equal(sess, tensor1, tensor2, 20))"
tensor2tensor/tensor2tensor/data_generators/multi_problem_v2_test.py,MultiProblemV2Test,test_linear_interpolation,assert_allclose,79,"self.assertAllClose(multi_problem_v2.linear_interpolation(x, xp, fp), y)"
tensor2tensor/tensor2tensor/data_generators/multi_problem_v2_test.py,MultiProblemV2Test,test_step_interpolation,assert_allclose,97,"self.assertAllClose(multi_problem_v2.step_interpolation(x, xp, fp), y)"
tensor2tensor/tensor2tensor/data_generators/multi_problem_v2_test.py,MultiProblemV2Test,test_get_schedule_distribution,assert_allclose,122,"self.assertAllClose(sess.run(output), pmf)"
tensor2tensor/tensor2tensor/data_generators/multi_problem_v2_test.py,MultiProblemV2Test,test_get_multi_dataset,assert_allclose,172,"self.assertAllClose(sess.run(sample_pmf), pmf, rtol=0.1, atol=0.1)"
tensor2tensor/tensor2tensor/data_generators/allen_brain_test.py,TestAllenBrain,test_generator_produces_examples,assert_true,125,self.assertTrue(key in example.keys())
tensor2tensor/tensor2tensor/data_generators/allen_brain_test.py,TestImageMock,test_image_mock_produces_expected_shape,assert_true,276,self.assertTrue(tf.gfile.Exists(output_path))
tensor2tensor/tensor2tensor/data_generators/imagenet_test.py,ImagenetTest,testImagenetIsNormalized,assert_true,50,self.assertTrue(problem.normalize_image)
tensor2tensor/tensor2tensor/data_generators/imagenet_test.py,ImagenetTest,testImagenetIsNormalized,assert_false,52,self.assertFalse(problem.normalize_image)
tensor2tensor/tensor2tensor/data_generators/wikisum/utils_test.py,UtilsTest,test_filter_paragraph,assert_true,42,"self.assertTrue(utils.filter_paragraph(p), msg=""Didn't filter %s"" % p)"
tensor2tensor/tensor2tensor/data_generators/wikisum/utils_test.py,UtilsTest,test_filter_paragraph,assert_false,47,"self.assertFalse(utils.filter_paragraph(p), msg='Filtered %s' % p)"
tensor2tensor/tensor2tensor/rl/gym_utils_test.py,GymUtilsTest,test_rendered_env,assert_true,112,"self.assertTrue(np.allclose(np.zeros([64, 12, 3], np.uint8), obs))"
tensor2tensor/tensor2tensor/rl/gym_utils_test.py,GymUtilsTest,test_rendered_env,assert_true,117,"self.assertTrue(np.allclose(np.zeros([64, 12, 3], np.float32), obs))"
tensor2tensor/tensor2tensor/rl/gym_utils_test.py,GymUtilsTest,test_rendered_env_continuous_1d,assert_true,124,"self.assertTrue(np.allclose(np.zeros([64, 12, 3], np.uint8), obs))"
tensor2tensor/tensor2tensor/rl/gym_utils_test.py,GymUtilsTest,test_rendered_env_continuous_1d,assert_true,131,"self.assertTrue(np.allclose(np.zeros([64, 12, 3], np.float32), obs))"
tensor2tensor/tensor2tensor/rl/gym_utils_test.py,GymUtilsTest,test_rendered_env_continuous_2d,assert_true,138,"self.assertTrue(np.allclose(np.zeros([64, 12, 3], np.uint8), obs))"
tensor2tensor/tensor2tensor/rl/gym_utils_test.py,GymUtilsTest,test_rendered_env_continuous_2d,assert_true,145,"self.assertTrue(np.allclose(np.zeros([64, 12, 3], np.float32), obs))"
tensor2tensor/tensor2tensor/rl/gym_utils_test.py,GymUtilsTest,expected_continuous_actions,assert_array_almost_equal,211,"np.testing.assert_array_almost_equal(mock_args[1], expected_continuous_actions(discrete_action))"
tensor2tensor/tensor2tensor/rl/gym_utils_test.py,GymUtilsTest,test_gym_registration,assert_true,224,"self.assertTrue(np.allclose(env.reset(), np.zeros(shape=(3, 3), dtype=np.uint8)))"
tensor2tensor/tensor2tensor/rl/gym_utils_test.py,GymUtilsTest,test_gym_registration,assert_true,228,self.assertTrue(done)
tensor2tensor/tensor2tensor/rl/gym_utils_test.py,GymUtilsTest,test_gym_registration_continuous,assert_true,241,"self.assertTrue(np.allclose(env.reset(), np.zeros(shape=(3, 3), dtype=np.uint8)))"
tensor2tensor/tensor2tensor/rl/gym_utils_test.py,GymUtilsTest,test_gym_registration_continuous,assert_true,245,self.assertTrue(done)
tensor2tensor/tensor2tensor/rl/gym_utils_test.py,GymUtilsTest,test_gym_registration_with_kwargs,assert_false,259,self.assertFalse(done)
tensor2tensor/tensor2tensor/rl/gym_utils_test.py,GymUtilsTest,test_gym_registration_with_kwargs,assert_false,262,self.assertFalse(done)
tensor2tensor/tensor2tensor/rl/gym_utils_test.py,GymUtilsTest,test_gym_registration_with_kwargs,assert_true,265,self.assertTrue(done)
tensor2tensor/tensor2tensor/rl/gym_utils_test.py,GymUtilsTest,test_gym_registration_with_kwargs,assert_false,280,self.assertFalse(done)
tensor2tensor/tensor2tensor/rl/gym_utils_test.py,GymUtilsTest,test_gym_registration_with_kwargs,assert_false,283,self.assertFalse(done)
tensor2tensor/tensor2tensor/rl/gym_utils_test.py,GymUtilsTest,test_gym_registration_with_kwargs,assert_true,286,self.assertTrue(done)
tensor2tensor/tensor2tensor/rl/batch_dqn_agent_test.py,,testBeginEpisode,assert_true,123,self.assertTrue((agent.begin_episode(first_observation) == 0).all())
tensor2tensor/tensor2tensor/rl/restarter_test.py,RestarterTest,assert_first_run,assert_false,52,self.assertFalse(restarter.should_skip)
tensor2tensor/tensor2tensor/rl/restarter_test.py,RestarterTest,assert_first_run,assert_false,53,self.assertFalse(restarter.restarting)
tensor2tensor/tensor2tensor/rl/restarter_test.py,RestarterTest,test_skips_already_done,assert_true,95,self.assertTrue(restarter.should_skip)
tensor2tensor/tensor2tensor/rl/restarter_test.py,RestarterTest,test_restarts_after_interruption,assert_false,118,self.assertFalse(restarter.should_skip)
tensor2tensor/tensor2tensor/rl/restarter_test.py,RestarterTest,test_restarts_after_interruption,assert_true,119,self.assertTrue(restarter.restarting)
